$\beta_{c||}$,$v_t/c$,$n_{spec}$,$\alpha_c$,$\tau_b$,$\alpha_b$,$D_b$,$vv_b$,$vv_e$,case,$k_\perp$,$k_{||}$,$\omega_r / \Omega_p$,$\gamma / \Omega_p$,$P_1$,$P_2$,$P_3$,$P_4$,$P_5$,$Re(E_x)$,$Im(E_x)$,$Re(E_y)$,$Im(E_y)$,$Re(E_z)$,$Im(E_z)$,$Re(B_x)$,$Im(B_x)$,$Re(B_y)$,$Im(B_y)$,$Re(B_z)$,$Im(B_z)$
1.5831777,0.00016316063,3,0.51073158,0.96785861,0.98913103,0.092955068,1.0463983,0.088995337,4290.0,0.001,0.50788,-0.63166,0.0033949,0.005432,-5.3843e-05,-7.2374e-08,0.0,0.0,1.0,0.0,1.15e-06,-1.0,0.000195,0.000255,37.1,-6900.0,-6900.0,-37.1,-0.073,13.6
1.3915491,0.00017085767,3,0.49987543,1.3837758,1.0473615,0.093183227,1.0083601,0.085953861,4291.0,0.001,0.4985,-0.68621,0.0019624,0.0028608,-4.0383e-07,-6.6457e-08,0.0,0.0,1.0,0.0,1.09e-06,-1.0,0.000205,0.000231,17.2,-6010.0,-6010.0,-17.2,-0.0345,12.1
1.6444528,0.00018272561,3,0.94091493,1.315371,0.45138928,0.13039079,1.0715331,0.12360208,4292.0,0.001,0.6388,0.69798,0.0022152,0.0044629,-0.0076376,4.9214e-08,0.0,0.0,1.0,0.0,1.13e-06,1.0,0.000119,-0.000298,-16.4,-5160.0,5160.0,-16.4,0.0257,8.08
0.91787279,0.00016588251,3,0.57474715,1.6119351,1.5381874,0.095351033,0.78667837,0.068479933,,,,,,,,,,,,,,,,,,,,,,
3.088619,0.00016738327,3,0.676485,0.97201532,0.96437335,0.064507075,1.4533552,0.088069506,4294.0,0.001,0.52871,0.42515,0.011397,-0.004445,-0.022701,1.0051e-07,0.0,0.0,1.0,0.0,1.69e-06,1.0,0.000122,-0.000301,-242.0,-9030.0,9030.0,-242.0,0.458,17.1
0.66031855,0.0001435741,3,1.1684868,0.90181828,0.78607988,0.11524612,0.56755871,0.058649644,,,,,,,,,,,,,,,,,,,,,,
0.18684889,0.00010693808,3,1.363054,0.62997335,2.1334009,0.09944763,0.54413265,0.049218118,4296.0,0.001,0.20403,-0.28438,0.00020923,-1.9935e-06,0.00073785,-1.5911e-07,0.0,0.0,1.0,0.0,1.18e-05,1.0,-0.000704,-0.000404,-4.16,5750.0,-5750.0,-4.24,0.0204,-28.2
1.0402317,0.0001409072,3,1.202623,0.88287586,0.83949977,0.046695203,1.0965519,0.048918851,,,,,,,,,,,,,,,,,,,,,,
0.25468382,0.00011463925,3,2.0384874,1.0205307,2.1014667,0.14239798,0.66828859,0.083301067,4298.0,0.001,0.43364,0.46875,0.0068265,-0.014399,-3.3187e-05,2.5417e-08,0.0,0.0,1.0,0.0,5.22e-06,-1.0,-0.000577,0.00062,82.3,5650.0,5650.0,-82.3,-0.19,-13.0
0.71288526,0.00012318572,3,1.0878924,0.84950525,2.4862151,0.071549453,0.85354662,0.056993447,4299.0,0.001,0.30053,-0.22626,0.0055745,-0.0026176,0.027193,-7.1917e-08,0.0,0.0,1.0,0.0,1.63e-05,1.0,-0.000273,-0.000606,-254.0,10300.0,-10300.0,-255.0,0.846,-34.4
0.81285816,0.0001273868,3,1.7870555,1.0097243,1.1723897,0.11016256,0.90384525,0.089689702,4300.0,0.001,0.53934,0.39217,0.016424,-0.040706,-0.00016391,2.0659e-08,0.0,0.0,1.0,0.0,9.66e-06,-1.0,-0.000193,0.000699,338.0,8060.0,8060.0,-338.0,-0.626,-14.9
0.87673706,0.00014784181,3,1.0745174,1.0269384,1.0403484,0.15874496,0.87092072,0.11931327,,,,,,,,,,,,,,,,,,,,,,
0.8889429,0.00015846154,3,1.2950641,1.5303464,1.1599904,0.092363469,0.87066263,0.073618114,,,,,,,,,,,,,,,,,,,,,,
0.57400393,0.00017390747,3,0.64786035,1.2210385,0.36290526,0.16168566,0.69414127,0.096611738,,,,,,,,,,,,,,,,,,,,,,
4.0667582,0.00018614765,3,0.7538684,1.4247613,1.3456258,0.055815827,1.11597,0.058995672,4304.0,0.001,0.46705,-0.26872,0.0017182,0.0064162,-1.6349e-05,-1.5944e-07,0.0,0.0,1.0,0.0,3.06e-06,-1.0,0.000102,0.000379,68.8,-10800.0,-10800.0,-68.7,-0.147,23.0
1.1459553,0.00014590523,3,0.83184546,1.003777,0.77502811,0.12695023,1.1185333,0.12600221,4305.0,0.001,0.52871,0.72687,0.0015072,0.00038573,-0.0024589,5.0341e-08,0.0,0.0,1.0,0.0,1.34e-06,1.0,0.000185,-0.000231,-11.3,-5470.0,5470.0,-11.3,0.0215,10.3
0.90263784,0.00014895217,3,0.8011207,1.7627811,1.4833817,0.075297959,0.87307996,0.061137356,,,,,,,,,,,,,,,,,,,,,,
1.3603083,0.00014175454,3,0.90650654,1.1086812,0.74154431,0.067798622,1.0327338,0.065572925,4307.0,0.001,0.46705,0.54192,0.00015092,0.00023464,-0.00051313,7.6421e-08,0.0,0.0,1.0,0.0,2.41e-06,1.0,0.000157,-0.000325,-1.79,-6390.0,6390.0,-1.77,0.00384,13.7
1.4696119,0.00015350198,3,1.0496353,1.9264179,2.3715048,0.088983588,1.1916628,0.097373568,4308.0,0.001,0.36447,-0.15603,0.00053623,-0.013366,0.016802,-6.7388e-08,0.0,0.0,1.0,0.0,1.2e-05,1.0,-0.000262,-0.000546,-50.9,14900.0,-14900.0,-51.1,0.14,-40.8
1.9291081,0.00017103885,3,0.82669634,1.2409952,0.91536391,0.063713074,1.090386,0.065311782,,,,,,,,,,,,,,,,,,,,,,
1.2949806,0.00015507996,3,0.95643502,1.2620516,0.8974393,0.036759861,0.92936367,0.032951433,,,,,,,,,,,,,,,,,,,,,,
0.4804306,0.00013218612,3,1.3026947,0.69414061,0.4229013,0.075394779,0.67215842,0.047124114,4311.0,0.001,0.67751,1.3063,0.00015394,1.4757e-06,-0.00011933,1.8662e-08,0.0,0.0,1.0,0.0,5.79e-07,1.0,0.000176,-2.61e-05,-0.407,-3440.0,3440.0,-0.405,0.000601,5.07
0.49712697,0.00011175025,3,2.6608906,0.6596303,1.2023757,0.077294409,0.83174384,0.059676111,4312.0,0.001,0.72313,0.54,0.073508,-0.11686,-0.00068254,1.249e-08,0.0,0.0,1.0,0.0,4.03e-06,-1.0,-0.000227,0.000979,982.0,7210.0,7210.0,-982.0,-1.36,-9.97
0.52378464,0.00013360217,3,1.0545882,0.94957048,0.97535092,0.066030748,0.55933917,0.034646206,,,,,,,,,,,,,,,,,,,,,,
0.65622103,0.0001291472,3,1.6983988,1.1255291,1.7051038,0.1140068,0.86192065,0.088208221,4314.0,0.001,0.46705,0.37682,0.0065082,-0.017063,-7.4858e-05,2.6913e-08,0.0,0.0,1.0,0.0,1.06e-05,-1.0,-0.000244,0.00067,127.0,7360.0,7360.0,-127.0,-0.272,-15.8
1.8164878,0.0001849976,3,0.61004943,3.9501076,2.868624,0.13458903,0.74873024,0.088816926,4315.0,0.001,0.48601,-0.4855,0.0015635,0.0032213,-5.058e-09,-8.6595e-08,0.0,0.0,1.0,0.0,1.69e-06,-1.0,0.000189,0.000299,22.3,-6930.0,-6930.0,-22.3,-0.0459,14.3
1.3877797,0.00012253101,3,0.51713848,0.55567849,1.2937649,0.086547598,1.1090091,0.088336959,4316.0,0.001,0.45318,-0.60048,0.00059187,0.0020476,-0.0010618,-7.9595e-08,0.0,0.0,1.0,0.0,1.69e-06,-1.0,0.000204,0.000259,8.46,-8560.0,-8560.0,-8.44,-0.0187,18.9
1.1497271,0.00015554739,3,0.76909268,0.80777699,1.083256,0.077140652,0.69359678,0.049672261,,,,,,,,,,,,,,,,,,,,,,
0.4497498,0.00015535731,3,0.84129316,0.70975626,0.62004435,0.15486635,0.54633671,0.07326322,,,,,,,,,,,,,,,,,,,,,,
0.3006013,9.4816685e-05,3,2.3259442,0.52323461,1.426739,0.079351783,0.76785773,0.056450717,4319.0,0.001,0.534,0.50758,0.025173,-0.046311,-0.00086164,2.6079e-08,0.0,0.0,1.0,0.0,4.95e-06,-1.0,-0.000577,0.000985,360.0,7260.0,7260.0,-360.0,-0.674,-13.6
0.50454748,0.00013523246,3,0.34222844,1.1768063,1.1960278,0.10636371,0.65688568,0.063151874,,,,,,,,,,,,,,,,,,,,,,
0.54808307,0.00014245031,3,1.2370607,0.87295824,0.9340747,0.047511458,0.72888577,0.033059455,,,,,,,,,,,,,,,,,,,,,,
0.99645275,0.00014604679,3,1.345935,0.95046937,0.80756044,0.062498976,0.82976389,0.048808496,,,,,,,,,,,,,,,,,,,,,,
1.0505319,0.0001722171,3,0.82529515,1.2821023,0.94880831,0.11692742,0.84477466,0.088436432,,,,,,,,,,,,,,,,,,,,,,
0.57711631,0.00013550348,3,0.98145366,0.72854751,0.97920519,0.11356033,0.67673331,0.06901253,,,,,,,,,,,,,,,,,,,,,,
2.2184165,0.00015339383,3,0.78926599,1.5494726,1.4934056,0.10352661,1.1846366,0.1111357,,,,,,,,,,,,,,,,,,,,,,
0.70977563,0.0001555839,3,0.73482603,0.91245037,0.7662065,0.10690618,0.85179281,0.082267277,,,,,,,,,,,,,,,,,,,,,,
0.80268145,0.00015142631,3,0.86000925,1.4991946,1.1742671,0.096044153,0.85234368,0.074688785,,,,,,,,,,,,,,,,,,,,,,
0.84069288,0.00013216448,3,0.99387401,0.72700828,1.4895891,0.057921246,0.85772997,0.046960715,,,,,,,,,,,,,,,,,,,,,,
0.70137018,0.00013260289,3,1.3329067,1.3198711,1.5584915,0.157932,0.79972047,0.10907489,,,,,,,,,,,,,,,,,,,,,,
3.4703436,0.00017476807,3,0.31682965,1.6272414,0.84696829,0.063502975,1.2265937,0.073241524,4330.0,0.001,0.38901,-0.29839,0.15765,-1.2777,8.2798e-05,6.1697e-07,0.0,0.0,1.0,0.0,1.92e-06,-1.0,0.000264,0.000485,5470.0,-10400.0,-10400.0,-5470.0,-14.1,26.6
1.0611801,0.00015239169,3,1.1690717,1.1625375,0.33427662,0.10170598,0.87130302,0.080435365,4331.0,0.001,0.67751,0.86319,0.00052366,0.00071624,-0.0013229,3.7171e-08,0.0,0.0,1.0,0.0,1.04e-06,1.0,0.000188,-0.000297,-2.89,-4760.0,4760.0,-2.89,0.00427,7.03
0.67650026,0.00016456943,3,0.80044729,0.96557385,0.58923697,0.065398678,0.65195143,0.040019859,,,,,,,,,,,,,,,,,,,,,,
1.3371811,0.00015370821,3,0.45168495,1.3081578,1.4904402,0.072722591,0.58615416,0.039737057,4333.0,0.001,0.4985,-0.80013,0.0017709,0.002224,-1.0378e-05,-5.742e-08,0.0,0.0,1.0,0.0,1.11e-06,-1.0,0.000217,0.000201,13.4,-6030.0,-6030.0,-13.3,-0.0268,12.1
2.0082667,0.00020389789,3,0.44275558,2.3002565,0.74409628,0.06810911,0.96833491,0.061746735,4334.0,0.001,0.52342,-0.6136,0.01738,0.028629,-1.7619e-08,-7.8431e-08,0.0,0.0,1.0,0.0,9.41e-07,-1.0,0.000204,0.000251,178.0,-6280.0,-6280.0,-178.0,-0.34,12.0
1.3999454,0.00015638268,3,0.99421769,0.84324616,0.84790874,0.092774957,1.0126914,0.085976951,4335.0,0.001,0.45318,0.49437,0.00018449,0.00013965,-0.00051293,8.5625e-08,0.0,0.0,1.0,0.0,2.93e-06,1.0,0.000139,-0.000349,-2.21,-5880.0,5880.0,-2.19,0.00488,13.0
0.63877881,0.00013058692,3,1.0926838,0.74017495,0.26736856,0.098937497,0.7431156,0.066902675,4336.0,0.001,0.76695,1.4291,0.0017303,5.3228e-05,-0.001264,1.7209e-08,0.0,0.0,1.0,0.0,4.61e-07,1.0,0.000186,-5.48e-05,-4.76,-3930.0,3930.0,-4.76,0.00621,5.13
0.79466587,0.00015946223,3,0.95379466,0.9003731,1.0688506,0.1107697,0.81355715,0.081130795,,,,,,,,,,,,,,,,,,,,,,
0.66661662,0.00017498231,3,0.92001832,1.747701,1.9153242,0.11867099,0.68568522,0.072738655,,,,,,,,,,,,,,,,,,,,,,
1.0540081,0.00016209956,3,0.55031335,1.2403229,1.0456396,0.084849343,0.83727431,0.065485947,,,,,,,,,,,,,,,,,,,,,,
0.82539272,0.0001736565,3,0.34801525,1.762887,0.70841432,0.098445758,0.58741647,0.052645557,4340.0,0.001,0.46705,-1.1872,0.00030541,0.00025729,-4.6961e-10,-4.4941e-08,0.0,0.0,1.0,0.0,7.67e-07,-1.0,0.000193,5.42e-05,0.991,-3840.0,-3840.0,-0.987,-0.00212,8.22
0.8085534,0.0001538449,3,0.93994665,0.58589578,0.20420648,0.10760916,0.68686122,0.06673228,4341.0,0.001,0.67751,1.1295,0.0075295,0.00024566,-0.0069161,2.4517e-08,0.0,0.0,1.0,0.0,7.14e-07,1.0,0.000219,-0.000136,-26.8,-4020.0,4020.0,-26.8,0.0396,5.94
0.4409948,0.00011955675,3,0.87807846,0.42522445,0.59532601,0.10927982,0.84675127,0.083416864,4342.0,0.001,0.41259,0.91359,0.0013271,8.9202e-08,-0.0014528,3.7961e-08,0.0,0.0,1.0,0.0,1.39e-06,1.0,0.000173,-3.05e-05,-5.86,-4030.0,4030.0,-5.86,0.0142,9.77
1.454252,0.0001456654,3,0.98350316,0.81905454,0.79929817,0.088010177,1.2297199,0.099473476,4343.0,0.001,0.55866,0.62865,0.0028661,0.0011286,-0.0056902,5.9612e-08,0.0,0.0,1.0,0.0,1.65e-06,1.0,0.000141,-0.000325,-28.1,-6150.0,6150.0,-28.0,0.0502,11.0
0.98845977,0.00016628757,3,0.72286195,1.1003728,1.1012176,0.11745207,0.72611922,0.076320164,,,,,,,,,,,,,,,,,,,,,,
0.57206041,0.00012599143,3,1.0980843,0.60931045,0.70111853,0.18470921,0.75969577,0.11844566,4345.0,0.001,0.46705,0.78944,0.00017672,8.9911e-07,-0.00022416,3.7699e-08,0.0,0.0,1.0,0.0,1.67e-06,1.0,0.000228,-0.000124,-1.01,-4480.0,4480.0,-1.0,0.00216,9.59
0.61624783,0.00013747296,3,1.024272,1.087651,1.6338409,0.1364259,0.64666378,0.077631235,,,,,,,,,,,,,,,,,,,,,,
1.208667,0.00015307641,3,0.77986234,1.5035764,1.2463177,0.042716336,1.0015203,0.041028865,,,,,,,,,,,,,,,,,,,,,,
0.76811445,0.00016300917,3,1.1248463,1.3514777,0.74056834,0.11224553,0.63074881,0.063653782,,,,,,,,,,,,,,,,,,,,,,
0.7925806,0.00016421369,3,0.84530836,1.1579515,1.1024312,0.12753789,0.68453819,0.077429168,,,,,,,,,,,,,,,,,,,,,,
2.3860097,0.00017299863,3,0.69344151,1.9608839,1.8660566,0.076578952,1.1613837,0.082611009,4350.0,0.001,0.45318,-0.36198,0.00077438,0.0021397,-5.7589e-08,-1.1932e-07,0.0,0.0,1.0,0.0,2.3e-06,-1.0,0.000145,0.000344,18.6,-8690.0,-8690.0,-18.6,-0.0411,19.2
1.7224084,0.00016983353,3,0.61153626,2.535764,2.7024362,0.092546932,1.0011058,0.084801599,4351.0,0.001,0.47172,-0.4972,0.00093137,0.0018735,-7.7073e-09,-8.7739e-08,0.0,0.0,1.0,0.0,1.61e-06,-1.0,0.000181,0.000296,13.4,-7140.0,-7140.0,-13.4,-0.0284,15.1
1.735441,0.00015221506,3,1.0488813,0.96767104,0.85894072,0.068721436,1.1208587,0.072074488,,,,,,,,,,,,,,,,,,,,,,
0.5969637,0.00011711223,3,1.7724074,0.51191103,0.52578181,0.077768303,0.87722665,0.063297704,4353.0,0.001,0.46705,0.38426,0.0086648,-0.024422,0.0020993,3.3135e-08,0.0,0.0,1.0,0.0,1.27e-05,-1.0,-0.000257,0.000807,176.0,7790.0,7790.0,-176.0,-0.376,-16.7
1.1951081,0.000120506,3,2.1455922,0.53803831,0.65825135,0.126816,1.182551,0.13308877,4354.0,0.001,0.77462,0.45833,0.068578,-0.14143,0.0056844,1.1335e-08,0.0,0.0,1.0,0.0,6.09e-06,-1.0,-0.000104,0.000734,1400.0,9370.0,9370.0,-1400.0,-1.81,-12.1
0.67628372,0.00014285608,3,1.1871407,1.0838951,1.1379665,0.10089169,0.57578725,0.052768238,,,,,,,,,,,,,,,,,,,,,,
0.95510012,0.00016427318,3,0.54526043,0.92864281,1.1119273,0.079325192,0.70211279,0.051602196,,,,,,,,,,,,,,,,,,,,,,
1.0288609,0.00015440189,3,1.4601674,0.92189455,0.9166978,0.11547338,0.94278979,0.097597644,4357.0,0.001,0.41259,0.29307,0.0016898,-0.005782,2.1998e-05,4.1873e-08,0.0,0.0,1.0,0.0,1.87e-05,-1.0,-0.000178,0.0006,43.4,7550.0,7550.0,-43.5,-0.105,-18.3
0.49955851,0.00014862575,3,0.9611243,0.72731626,0.49259609,0.10218646,0.61604041,0.057114225,,,,,,,,,,,,,,,,,,,,,,
1.4335964,0.00014905575,3,1.4913704,1.661447,1.4651541,0.085216008,1.0921282,0.085759126,4359.0,0.001,0.46705,0.29417,0.0056774,-0.019198,-2.2012e-06,3.32e-08,0.0,0.0,1.0,0.0,1.65e-05,-1.0,-0.000135,0.000574,168.0,8720.0,8720.0,-168.0,-0.36,-18.7
0.82023203,0.00015407451,3,0.87991214,1.2289714,1.1956252,0.047701772,0.56620163,0.025779473,,,,,,,,,,,,,,,,,,,,,,
0.59262151,0.00012651914,3,1.8708385,0.59940505,0.99375176,0.097992741,0.82571191,0.073692225,4361.0,0.001,0.52871,0.41994,0.014916,-0.034754,6.4172e-05,2.2833e-08,0.0,0.0,1.0,0.0,8.5e-06,-1.0,-0.000247,0.000804,258.0,7270.0,7270.0,-258.0,-0.488,-13.7
1.3256803,0.00016602303,3,0.57975829,0.96746749,0.46114215,0.065411717,1.004882,0.061694868,4362.0,0.001,0.55308,0.85356,0.0061127,0.00045996,-0.0076279,4.701e-08,0.0,0.0,1.0,0.0,9.5e-07,1.0,0.00019,-0.000203,-36.7,-5130.0,5130.0,-36.7,0.0664,9.27
0.51458132,8.9705412e-05,3,4.0353117,0.34225821,0.75322026,0.087554879,1.1769578,0.094752364,4363.0,0.001,1.1125,0.66341,0.20083,-0.23422,0.00053291,7.3469e-09,0.0,0.0,1.0,0.0,1.61e-06,-1.0,-5.7e-05,0.00109,2580.0,8520.0,8520.0,-2580.0,-2.32,-7.66
1.2080663,0.00010941903,3,1.699517,0.52965188,0.88489747,0.077066146,1.5770134,0.1128368,4364.0,0.001,0.5985,0.37044,0.019584,-0.050836,-0.00057783,1.8468e-08,0.0,0.0,1.0,0.0,1.09e-05,-1.0,-0.000123,0.000697,597.0,11300.0,11300.0,-597.0,-0.997,-18.9
0.85933226,0.00014144358,3,1.3856211,1.7621129,1.7048817,0.076972038,0.92124075,0.065841325,4365.0,0.001,0.32197,0.26006,0.00010991,-0.00042264,-4.4538e-08,7.5035e-08,0.0,0.0,1.0,0.0,2.78e-05,-1.0,-0.000208,0.000567,2.94,7440.0,7440.0,-3.16,-0.00912,-23.1
0.88908756,0.00016666796,3,0.66705227,0.76295859,0.27179694,0.098505527,0.59975809,0.053781923,4366.0,0.001,0.5985,1.1128,0.0026623,0.00026477,-0.0026575,3.0331e-08,0.0,0.0,1.0,0.0,7.42e-07,1.0,0.000204,-0.000121,-9.46,-3950.0,3950.0,-9.45,0.0158,6.6
0.45245963,9.1245573e-05,3,2.3385966,0.24714255,0.98658758,0.11786462,1.0735089,0.11318809,4367.0,0.001,0.5985,0.49544,0.042058,-0.076155,-0.0019043,1.7543e-08,0.0,0.0,1.0,0.0,6.45e-06,-1.0,-0.000351,0.000939,730.0,8600.0,8600.0,-730.0,-1.22,-14.4
1.0818497,0.0001475223,3,1.4103363,0.88948029,0.97140074,0.073577508,0.80547678,0.055202831,4368.0,0.001,0.38512,0.27282,0.00077263,-0.0028491,1.7922e-05,5.5088e-08,0.0,0.0,1.0,0.0,2.19e-05,-1.0,-0.000147,0.000616,22.6,8060.0,8060.0,-22.8,-0.0588,-20.9
1.6155239,0.00017230962,3,0.48215976,1.8099751,1.5022477,0.13381407,0.90002209,0.10622156,4369.0,0.001,0.52342,-0.6411,0.006652,0.010397,-6.9243e-07,-7.0711e-08,0.0,0.0,1.0,0.0,1.02e-06,-1.0,0.000209,0.000248,70.8,-6820.0,-6820.0,-70.8,-0.135,13.0
0.72541326,0.00015886057,3,0.92809808,1.52222,1.4411451,0.096693456,0.89472884,0.078886673,,,,,,,,,,,,,,,,,,,,,,
0.65433854,0.00015848255,3,0.66877306,1.3568696,1.2188048,0.13093555,0.84874004,0.098264031,,,,,,,,,,,,,,,,,,,,,,
0.93431967,0.00015806976,3,0.78597784,2.4751785,1.5480943,0.075210042,0.8601501,0.060167138,,,,,,,,,,,,,,,,,,,,,,
0.74196213,0.00015394107,3,0.92693263,1.5234027,1.4242238,0.081300341,0.72892708,0.05480605,,,,,,,,,,,,,,,,,,,,,,
0.51087564,0.00011449267,3,2.5555532,0.61656982,1.1677425,0.10816515,0.94367445,0.092109464,4374.0,0.001,0.69804,0.52698,0.065698,-0.10841,-0.00091275,1.2281e-08,0.0,0.0,1.0,0.0,4.46e-06,-1.0,-0.000271,0.000925,888.0,7130.0,7130.0,-888.0,-1.27,-10.2
1.0575485,0.00015410886,3,1.0265248,1.903566,1.5160141,0.086570904,1.046725,0.083396196,,,,,,,,,,,,,,,,,,,,,,
2.8264215,0.0001640727,3,0.32911029,1.4863504,0.40309364,0.12026133,1.5314832,0.16440454,4376.0,0.52444,0.25376,0.048903,0.13755,-0.059589,0.069994,-4.198e-06,0.0,0.0,1.0,0.0,0.0182,0.0107,-0.117,-0.0532,-298.0,251.0,9600.0,-20900.0,616.0,-518.0
0.69757468,0.00013457739,3,1.0017403,1.0337889,0.88105774,0.12410239,0.9228828,0.10188732,,,,,,,,,,,,,,,,,,,,,,
1.2996924,0.00014643943,3,1.3543926,1.5421814,1.8992605,0.080537014,1.2191992,0.090871699,4378.0,0.001,0.36447,0.24656,0.00036878,-0.0014954,-2.8035e-07,6.0303e-08,0.0,0.0,1.0,0.0,2.46e-05,-1.0,-0.00017,0.00054,12.8,8670.0,8670.0,-13.0,-0.035,-23.8
0.77434206,0.00015466956,3,1.1894445,1.1405425,1.0633589,0.08050666,0.7220794,0.053801298,,,,,,,,,,,,,,,,,,,,,,
2.7665498,0.00014574984,3,1.1343104,0.87270057,0.6699034,0.092586391,1.7161881,0.14543073,4380.0,0.001,0.6228,0.49215,0.019958,0.011638,-0.052671,6.7956e-08,0.0,0.0,1.0,0.0,2.02e-06,1.0,2.11e-05,-0.000381,-330.0,-8140.0,8140.0,-330.0,0.53,13.1
0.69109315,0.00014371044,3,0.1866819,1.7650461,1.4850941,0.071152687,0.88149494,0.05855459,4381.0,0.001,0.36447,-1.4933,0.00020519,0.00013748,-1.4292e-12,-6.9732e-08,0.0,0.0,1.0,0.0,7.11e-07,-1.0,0.000152,-5.27e-07,0.543,-3930.0,-3930.0,-0.54,-0.00149,10.8
0.72705358,0.00013428276,3,1.3707151,1.758435,2.5381227,0.10863408,0.86204851,0.084472075,4382.0,0.001,0.36447,-0.23757,0.0025092,0.001875,0.0086749,-5.7951e-08,0.0,0.0,1.0,0.0,1.44e-05,1.0,-0.000192,-0.000669,-103.0,9760.0,-9760.0,-103.0,0.282,-26.8
1.540517,0.00015680428,3,0.68235224,1.5236746,1.1336708,0.083494566,1.0691611,0.082388893,,,,,,,,,,,,,,,,,,,,,,
0.68936986,0.00014248831,3,1.2745913,1.2791111,1.6697829,0.091843218,0.69843274,0.058750585,,,,,,,,,,,,,,,,,,,,,,
0.11866193,7.1335104e-05,3,2.0999217,0.23414966,0.4622263,0.095726013,0.54499888,0.04761184,,,,,,,,,,,,,,,,,,,,,,
1.0496627,0.00013451523,3,1.6801833,0.71281314,1.1897513,0.10967889,1.0795363,0.10670025,4386.0,0.001,0.52871,0.35999,0.014059,-0.037235,-0.0010868,2.2775e-08,0.0,0.0,1.0,0.0,1.12e-05,-1.0,-0.000155,0.000664,328.0,8410.0,8410.0,-328.0,-0.621,-15.9
1.0463823,0.00015794943,3,0.85301334,2.0670319,1.9618757,0.053163141,0.77060056,0.038899619,,,,,,,,,,,,,,,,,,,,,,
1.7276262,0.00016531588,3,1.0237832,1.1441733,1.1534419,0.071294665,1.2538263,0.08344239,,,,,,,,,,,,,,,,,,,,,,
0.98088819,0.00015792876,3,0.42955741,1.396716,0.9576053,0.10780641,0.76056647,0.074014045,4389.0,0.001,0.47172,-0.90112,0.00054385,0.00060359,-5.691e-08,-5.1687e-08,0.0,0.0,1.0,0.0,1.02e-06,-1.0,0.000223,0.000136,3.06,-5060.0,-5060.0,-3.05,-0.00648,10.7
0.59476578,0.00011062608,3,1.3989893,0.39211264,0.71494406,0.061891474,0.67785966,0.039508834,4390.0,0.001,0.43597,0.63243,0.000129,7.4001e-07,-0.00020473,5.088e-08,0.0,0.0,1.0,0.0,2.43e-06,1.0,0.000331,-0.000209,-1.09,-5270.0,5270.0,-1.07,0.00249,12.1
3.0418932,0.0001642205,3,0.88626224,0.94407099,0.82494622,0.098748453,1.2319672,0.11072095,4391.0,0.001,0.48601,0.36768,0.002303,0.0042673,-0.010536,1.0822e-07,0.0,0.0,1.0,0.0,3.03e-06,1.0,6.4e-05,-0.000343,-53.6,-8550.0,8550.0,-53.5,0.11,17.6
0.52216363,0.00015958311,3,0.96667391,1.2909695,0.8068738,0.15409647,0.63207096,0.084395036,,,,,,,,,,,,,,,,,,,,,,
2.380867,0.00016208373,3,0.81877494,0.94211829,0.79827303,0.081348702,1.0737623,0.080778152,4393.0,0.001,0.46705,0.40911,0.0012744,0.0016363,-0.0047521,1.0156e-07,0.0,0.0,1.0,0.0,2.71e-06,1.0,9.59e-05,-0.000333,-24.3,-7780.0,7780.0,-24.2,0.052,16.7
1.1743754,0.00017673866,3,0.39738178,2.1131608,0.9765498,0.080274552,0.67719001,0.050322007,4394.0,0.001,0.49351,-0.9206,0.001757,0.0019088,-1.7284e-09,-5.2277e-08,0.0,0.0,1.0,0.0,8.87e-07,-1.0,0.000218,0.000148,9.19,-4810.0,-4810.0,-9.18,-0.0186,9.75
3.7668517,0.00015626868,3,0.89735007,0.83263415,0.86466134,0.062277541,1.3342309,0.078220792,4395.0,0.001,0.45776,0.30591,0.0019186,0.0038297,-0.010105,1.329e-07,0.0,0.0,1.0,0.0,4.03e-06,1.0,4.5e-05,-0.000363,-63.4,-10100.0,10100.0,-63.4,0.139,22.1
0.48417309,0.00013155134,3,1.2085239,0.77697444,1.4084703,0.075810507,0.77949542,0.054930266,,,,,,,,,,,,,,,,,,,,,,
0.51023906,0.00013386059,3,1.3880186,0.81678426,1.321676,0.11740083,0.73402733,0.07712087,,,,,,,,,,,,,,,,,,,,,,
3.0499938,0.00017817014,3,0.64997345,1.9205748,1.5579425,0.092964791,1.2955859,0.11019925,4398.0,0.001,0.52871,-0.35374,0.011643,0.033369,-1.3925e-06,-1.2211e-07,0.0,0.0,1.0,0.0,1.56e-06,-1.0,0.000159,0.000347,342.0,-10400.0,-10400.0,-342.0,-0.647,19.7
0.69530094,0.00015934168,3,1.3262815,1.6152494,1.2340925,0.078492478,0.61478633,0.04474397,,,,,,,,,,,,,,,,,,,,,,
1.5936855,0.00015286815,3,1.4371579,1.0486403,1.1100005,0.084869951,1.1365695,0.088914029,4400.0,0.001,0.46705,0.27955,0.003941,-0.013977,-7.1545e-05,3.507e-08,0.0,0.0,1.0,0.0,1.67e-05,-1.0,-0.000119,0.000579,128.0,9110.0,9110.0,-129.0,-0.275,-19.5
